,city,city_ascii,lat,lng,country,iso2,iso3,admin_name,capital,population,id
41483,Isnapuram,Isnapuram,17.5443,78.3486,India,IN,IND,Telangāna,,10000.0,1356470546
41484,Karumūlaikkal,Karumulaikkal,9.3167,76.8,India,IN,IND,Kerala,,10000.0,1356161275
41485,Dhalai,Dhalai,24.5958,92.8466,India,IN,IND,Assam,,10000.0,1356006451
41486,Nidamalūru,Nidamaluru,15.6547,80.0678,India,IN,IND,Andhra Pradesh,,10000.0,1356158609
41487,Budwan,Budwan,25.7775,81.1681,India,IN,IND,Uttar Pradesh,,10000.0,1356055396
41488,Khānpur,Khanpur,25.341,83.074,India,IN,IND,Uttar Pradesh,,10000.0,1356143460
41489,Venkatāpuram,Venkatapuram,18.7652,78.3933,India,IN,IND,Telangāna,,10000.0,1356574151
41490,Chhimluang,Chhimluang,24.5157,92.8222,India,IN,IND,Mizoram,,10000.0,1356148925
41491,Dhīrwās,Dhirwas,28.8443,74.916,India,IN,IND,Rājasthān,,10000.0,1356126903
41492,Siddarāmpuram,Siddarampuram,15.53,76.636,India,IN,IND,Karnātaka,,10000.0,1356124653
41493,Reha Mota,Reha Mota,23.1887,69.9034,India,IN,IND,Gujarāt,,10000.0,1356788337
41494,Paravākkottai,Paravakkottai,10.6005,79.4313,India,IN,IND,Tamil Nādu,,10000.0,1356252333
41495,Mevāni,Mevani,11.5,77.5333,India,IN,IND,Tamil Nādu,,10000.0,1356158938
41496,Chhatarpur,Chhatarpur,28.4565,77.0032,India,IN,IND,Delhi,,10000.0,1356151658
41497,Thariāl,Tharial,32.3547,75.6067,India,IN,IND,Punjab,,10000.0,1356011859
41498,Dewal Thal,Dewal Thal,29.7,80.2167,India,IN,IND,Uttarākhand,,10000.0,1356345679
41499,Lakshmīpuram,Lakshmipuram,10.0774,77.5198,India,IN,IND,Tamil Nādu,,10000.0,1356228747
41500,Gāndhali,Gandhali,21.104,75.105,India,IN,IND,Mahārāshtra,,10000.0,1356622412
41501,Fatehgarh,Fatehgarh,20.3,85.33,India,IN,IND,Odisha,,10000.0,1356401014
41502,Kambhāladinne,Kambhaladinne,15.1274,79.5413,India,IN,IND,Andhra Pradesh,,10000.0,1356260637
41503,Kerwāda,Kerwada,21.9,72.85,India,IN,IND,Gujarāt,,10000.0,1356177547
41504,Ulipuram,Ulipuram,11.4667,78.4667,India,IN,IND,Tamil Nādu,,10000.0,1356257972
41505,Kochhor,Kochhor,27.6268,75.1376,India,IN,IND,Rājasthān,,10000.0,1356546964
41506,Betnoti,Betnoti,21.7355,86.8499,India,IN,IND,Odisha,,10000.0,1356376845
41507,Bālāgām,Balagam,21.3694,70.0981,India,IN,IND,Gujarāt,,10000.0,1356790443
41508,Mangalam,Mangalam,11.9256,78.8872,India,IN,IND,Tamil Nādu,,10000.0,1356388563
41513,Rāmamangalam,Ramamangalam,9.9333,76.5,India,IN,IND,Kerala,,9999.0,1356235062
41514,Bishunpur,Bishunpur,25.8029,85.9886,India,IN,IND,Bihār,,9999.0,1356015457
41517,Bomareddipalli,Bomareddipalli,18.7044,79.1568,India,IN,IND,Telangāna,,9998.0,1356564798
41520,Rakhwāri,Rakhwari,26.3603,86.2882,India,IN,IND,Bihār,,9996.0,1356451936
41528,Vilpatti,Vilpatti,10.2672,77.5014,India,IN,IND,Tamil Nādu,,9994.0,1356206036
41531,Erraballa,Erraballa,14.3971,78.1744,India,IN,IND,Andhra Pradesh,,9993.0,1356007553
41532,Pāikpāra,Paikpara,24.3149,87.8503,India,IN,IND,West Bengal,,9993.0,1356378672
41533,Fatehābād,Fatehabad,31.3811,75.0996,India,IN,IND,Punjab,,9992.0,1356555001
41535,Yādwād,Yadwad,16.24,75.18,India,IN,IND,Karnātaka,,9991.0,1356708135
41538,Ketugrām,Ketugram,23.7017,88.0439,India,IN,IND,West Bengal,,9990.0,1356142528
41545,Rangamāti,Rangamati,26.8076,89.4572,India,IN,IND,West Bengal,,9987.0,1356348693
41551,Fateha,Fateha,25.6073,85.8669,India,IN,IND,Bihār,,9985.0,1356664955
41552,Kengarai,Kengarai,11.4144,76.9277,India,IN,IND,Tamil Nādu,,9985.0,1356649330
41553,Pullambādi,Pullambadi,10.9667,78.9167,India,IN,IND,Tamil Nādu,,9985.0,1356106831
41554,Chada,Chada,17.4992,79.0756,India,IN,IND,Telangāna,,9984.0,1356051593
41555,Dilra,Dilra,29.043,78.75,India,IN,IND,Uttar Pradesh,,9984.0,1356273624
41558,Inungūr,Inungur,10.8507,78.4889,India,IN,IND,Tamil Nādu,,9983.0,1356226645
41559,Simri,Simri,26.3825,86.1705,India,IN,IND,Bihār,,9983.0,1356089842
41566,Gūlyam,Gulyam,15.3598,77.067,India,IN,IND,Andhra Pradesh,,9981.0,1356714085
41567,Hosur,Hosur,15.8201,74.9301,India,IN,IND,Karnātaka,,9981.0,1356802606
41573,Itikalapalle,Itikalapalle,14.6013,77.6582,India,IN,IND,Andhra Pradesh,,9980.0,1356091263
41575,Paināl,Painal,25.59,84.9304,India,IN,IND,Bihār,,9979.0,1356753434
41576,Madhuban,Madhuban,25.8948,87.1093,India,IN,IND,Bihār,,9979.0,1356178356
41586,Kanyāna,Kanyana,12.9,75.03,India,IN,IND,Karnātaka,,9976.0,1356183073
41590,Tansandra,Tansandra,13.0554,77.6342,India,IN,IND,Karnātaka,,9975.0,1356605610
41609,Bhawānīpur,Bhawanipur,26.2385,86.0995,India,IN,IND,Bihār,,9971.0,1356953689
41613,Dumri,Dumri,25.475,85.0913,India,IN,IND,Bihār,,9969.0,1356005039
41614,Māmobihāt,Mamobihat,26.1466,86.1747,India,IN,IND,Bihār,,9969.0,1356743964
41618,Kottaipatti,Kottaipatti,10.1533,77.7315,India,IN,IND,Tamil Nādu,,9968.0,1356227800
41625,Erraguntlakota,Erraguntlakota,13.9622,79.2768,India,IN,IND,Andhra Pradesh,,9966.0,1356051675
41630,Tokkavādi,Tokkavadi,11.3702,77.8412,India,IN,IND,Tamil Nādu,,9964.0,1356166662
41633,Kishunpur,Kishunpur,25.7947,86.8237,India,IN,IND,Bihār,,9963.0,1356145353
41634,Kambaliyampatti,Kambaliyampatti,10.3671,78.1233,India,IN,IND,Tamil Nādu,,9963.0,1356216667
41638,Chākicherla,Chakicherla,15.1127,80.0366,India,IN,IND,Andhra Pradesh,,9962.0,1356549672
41645,Sūndekuppam,Sundekuppam,12.4567,78.2125,India,IN,IND,Tamil Nādu,,9960.0,1356245943
41646,Kapasiāwān,Kapasiawan,25.2783,85.2869,India,IN,IND,Bihār,,9960.0,1356794248
41648,Padinjārebāgam,Padinjarebagam,10.3222,76.1792,India,IN,IND,Kerala,,9959.0,1356145187
41649,Khāndsa,Khandsa,28.422,76.99,India,IN,IND,Haryāna,,9959.0,1356116323
41654,Mahem,Mahem,15.5796,73.926,India,IN,IND,Goa,,9958.0,1356236614
41659,Ettimadai,Ettimadai,10.8911,76.9087,India,IN,IND,Tamil Nādu,,9956.0,1356159411
41660,Khurān Milik,Khuran Milik,25.6,86.8679,India,IN,IND,Bihār,,9956.0,1356693412
41667,Saharbani,Saharbani,25.7201,86.41,India,IN,IND,Bihār,,9954.0,1356460046
41690,Puttige,Puttige,13.0751,74.9597,India,IN,IND,Karnātaka,,9946.0,1356940923
41691,Ennamangalam,Ennamangalam,11.6449,77.593,India,IN,IND,Tamil Nādu,,9946.0,1356163377
41697,Bhado Khara,Bhado Khara,24.9567,85.513,India,IN,IND,Bihār,,9944.0,1356013403
41715,Nariār,Nariar,25.8875,86.5632,India,IN,IND,Bihār,,9940.0,1356524403
41718,Pachchāmpālaiyam,Pachchampalaiyam,11.5723,77.6096,India,IN,IND,Tamil Nādu,,9939.0,1356163575
41721,Ammanabrolu,Ammanabrolu,15.5802,80.1488,India,IN,IND,Andhra Pradesh,,9938.0,1356545605
41732,Kamdoli,Kamdoli,15.2048,75.2549,India,IN,IND,Karnātaka,,9935.0,1356432660
41739,Telwa,Telwa,26.0877,86.517,India,IN,IND,Bihār,,9931.0,1356257721
41742,Akalāpura,Akalapura,13.4852,77.4621,India,IN,IND,Karnātaka,,9930.0,1356618301
41743,Telpur,Telpur,27.0548,84.3336,India,IN,IND,Bihār,,9930.0,1356766588
41744,Kinālūr,Kinalur,11.4667,75.8333,India,IN,IND,Kerala,,9930.0,1356582456
41747,Lālganj,Lalganj,25.7297,87.4799,India,IN,IND,Bihār,,9929.0,1356756752
41748,Khāpdeh,Khapdeh,26.2706,87.1993,India,IN,IND,Bihār,,9929.0,1356898004
41753,Kalimala,Kalimala,18.0738,81.7495,India,IN,IND,Odisha,,9926.0,1356918951
41754,Kadrābād,Kadrabad,25.5793,85.9475,India,IN,IND,Bihār,,9926.0,1356036353
41755,Parwāha,Parwaha,26.2336,87.2197,India,IN,IND,Bihār,,9925.0,1356823574
41761,Vedurupāvalūru,Vedurupavaluru,16.5519,80.7309,India,IN,IND,Andhra Pradesh,,9923.0,1356325276
41765,Kargahiā Purab,Kargahia Purab,26.7887,84.5298,India,IN,IND,Bihār,,9922.0,1356215234
41768,Bajwāra,Bajwara,31.515,75.9494,India,IN,IND,Punjab,,9921.0,1356172127
41772,Angalakudūru Malepalle,Angalakuduru Malepalle,16.2392,80.6117,India,IN,IND,Andhra Pradesh,,9920.0,1356531518
41777,Dharmavaram,Dharmavaram,18.2164,83.8856,India,IN,IND,Andhra Pradesh,,9919.0,1356129246
41778,Minnāmpalli,Minnampalli,11.6758,78.2676,India,IN,IND,Tamil Nādu,,9918.0,1356225075
41784,Pavittiram,Pavittiram,11.1406,78.3631,India,IN,IND,Tamil Nādu,,9917.0,1356234407
41786,Honwāda,Honwada,16.7333,77.9333,India,IN,IND,Telangāna,,9916.0,1356033791
41788,Barni,Barni,25.3484,85.0594,India,IN,IND,Bihār,,9914.0,1356558002
41791,Pipraun,Pipraun,26.599,85.9356,India,IN,IND,Bihār,,9913.0,1356858835
41796,Pūdimadaka,Pudimadaka,17.5,83.0167,India,IN,IND,Andhra Pradesh,,9912.0,1356646092
41802,Kunnūr,Kunnur,9.5882,77.7006,India,IN,IND,Tamil Nādu,,9910.0,1356219148
41803,Karajgi,Karajgi,14.8641,75.4535,India,IN,IND,Karnātaka,,9910.0,1356050075
41809,Kaunra,Kaunra,25.5231,84.5575,India,IN,IND,Bihār,,9906.0,1356037434
41814,Bharhopur,Bharhopur,25.9488,84.5274,India,IN,IND,Bihār,,9903.0,1356544709
41817,Kaith,Kaith,25.4776,86.2001,India,IN,IND,Bihār,,9902.0,1356743248
41822,Nāvinipatti,Navinipatti,10.0439,78.3557,India,IN,IND,Tamil Nādu,,9901.0,1356203007
41829,Suhiya,Suhiya,25.6482,84.3916,India,IN,IND,Bihār,,9898.0,1356624070
41833,Shankarampet,Shankarampet,18.049,77.9143,India,IN,IND,Telangāna,,9897.0,1356385422
41834,Tonse East,Tonse East,13.3963,74.7217,India,IN,IND,Karnātaka,,9896.0,1356639374
41836,Wāngi,Wangi,18.1833,75.15,India,IN,IND,Mahārāshtra,,9895.0,1356576996
41838,Bilehra,Bilehra,23.6463,78.7311,India,IN,IND,Madhya Pradesh,,9894.0,1356328138
41844,Dera Baba Nanak,Dera Baba Nanak,32.0321,75.0292,India,IN,IND,Punjab,,9892.0,1356706781
41845,Ippagūdem,Ippagudem,17.7668,79.3751,India,IN,IND,Telangāna,,9892.0,1356151123
41852,Siruvalūr,Siruvalur,11.36,77.4575,India,IN,IND,Tamil Nādu,,9890.0,1356142549
41856,Baghānt,Baghant,26.1748,86.1705,India,IN,IND,Bihār,,9889.0,1356697262
41857,Jettihalli,Jettihalli,12.08,78.1193,India,IN,IND,Tamil Nādu,,9889.0,1356304777
41865,Gudgeri,Gudgeri,15.1225,75.3653,India,IN,IND,Karnātaka,,9886.0,1356313738
41867,Namakadu,Namakadu,14.006,80.1194,India,IN,IND,Andhra Pradesh,,9885.0,1356314478
41871,Muthābana,Muthabana,24.9346,88.0425,India,IN,IND,West Bengal,,9884.0,1356015575
41872,Bhadsara,Bhadsara,25.3696,84.8444,India,IN,IND,Bihār,,9884.0,1356255694
41876,Kaimāti,Kaimati,26.3186,89.7843,India,IN,IND,West Bengal,,9882.0,1356917958
41877,Kadanganeri,Kadanganeri,8.92,77.55,India,IN,IND,Tamil Nādu,,9882.0,1356206442
41878,Chintapalle,Chintapalle,17.8667,82.35,India,IN,IND,Andhra Pradesh,,9882.0,1356351597
41879,Gurwaliā Biswās,Gurwalia Biswas,26.8372,84.4687,India,IN,IND,Bihār,,9882.0,1356051308
41883,Sultānpur,Sultanpur,29.16,79.06,India,IN,IND,Uttarākhand,,9881.0,1356063593
41895,Hosahalli,Hosahalli,14.648,76.4672,India,IN,IND,Karnātaka,,9878.0,1356470279
41898,Barahra,Barahra,26.2356,86.5615,India,IN,IND,Bihār,,9877.0,1356259938
41900,Baltāra,Baltara,25.5116,86.7232,India,IN,IND,Bihār,,9876.0,1356481249
41910,Nayāgaon,Nayagaon,24.5622,74.776,India,IN,IND,Madhya Pradesh,,9873.0,1356976251
41911,Reddigūdem,Reddigudem,16.8939,80.6917,India,IN,IND,Andhra Pradesh,,9873.0,1356064520
41917,Qāzigund,Qazigund,33.5921,75.1654,India,IN,IND,Jammu and Kashmīr,,9871.0,1356057369
41924,Chegūr,Chegur,17.1758,78.2298,India,IN,IND,Telangāna,,9870.0,1356982116
41925,Ommangi,Ommangi,17.2597,82.2236,India,IN,IND,Andhra Pradesh,,9870.0,1356850356
41934,Pālepalli,Palepalli,12.5667,78.3071,India,IN,IND,Tamil Nādu,,9865.0,1356078107
41939,Muttattuteruvu,Muttattuteruvu,9.4333,76.5389,India,IN,IND,Kerala,,9864.0,1356160936
41949,Vettaikkāraniruppu,Vettaikkaraniruppu,10.5739,79.8353,India,IN,IND,Tamil Nādu,,9861.0,1356184179
41951,Lingampet,Lingampet,18.2383,78.1303,India,IN,IND,Telangāna,,9860.0,1356911464
41952,Mahisānrh,Mahisanrh,25.7358,85.5818,India,IN,IND,Bihār,,9859.0,1356055064
41956,Majhgawān,Majhgawan,23.4039,80.2098,India,IN,IND,Madhya Pradesh,,9857.0,1356093683
41957,Tanichchiyam,Tanichchiyam,10.0412,78.0127,India,IN,IND,Tamil Nādu,,9857.0,1356215690
41960,Paradarāmi,Paradarami,13.0833,78.9833,India,IN,IND,Tamil Nādu,,9856.0,1356031235
41963,Bērikai,Berikai,12.8056,77.971,India,IN,IND,Tamil Nādu,,9855.0,1356651556
41972,Narasimharājapura,Narasimharajapura,13.6108,75.512,India,IN,IND,Karnātaka,,9852.0,1356403111
41984,Achchippatti,Achchippatti,10.6989,77.015,India,IN,IND,Tamil Nādu,,9849.0,1356170278
41985,Kadoli,Kadoli,15.88,74.56,India,IN,IND,Karnātaka,,9849.0,1356013157
41991,Tīgaon,Tigaon,21.6456,78.4576,India,IN,IND,Madhya Pradesh,,9847.0,1356180687
41997,Surīr,Surir,27.7718,77.7208,India,IN,IND,Uttar Pradesh,,9845.0,1356838373
42000,Tūlin,Tulin,23.3794,85.8906,India,IN,IND,West Bengal,,9844.0,1356533903
42001,Boriguma,Boriguma,19.0468,82.5532,India,IN,IND,Odisha,,9844.0,1356116903
42005,Katarmāla,Katarmala,25.5036,86.2447,India,IN,IND,Bihār,,9843.0,1356955745
42010,Hānsa,Hansa,26.0911,87.3089,India,IN,IND,Bihār,,9841.0,1356711540
42013,Khariāl,Kharial,30.1056,75.8855,India,IN,IND,Punjab,,9839.0,1356897177
42014,Kokiladānga,Kokiladanga,26.3688,89.8335,India,IN,IND,Assam,,9839.0,1356749040
42015,Pedda Kotayalanka,Pedda Kotayalanka,16.1567,80.8314,India,IN,IND,Andhra Pradesh,,9839.0,1356183491
42016,Itamukkala,Itamukkala,15.3731,80.113,India,IN,IND,Andhra Pradesh,,9839.0,1356306377
42017,Kaimūh,Kaimuh,33.7197,75.0811,India,IN,IND,Jammu and Kashmīr,,9839.0,1356552576
42018,Shāhzādpur,Shahzadpur,25.6541,86.8709,India,IN,IND,Bihār,,9839.0,1356823439
42019,Manubolu,Manubolu,14.1833,79.8833,India,IN,IND,Andhra Pradesh,,9838.0,1356151260
42023,Patsanda,Patsanda,24.858,86.3008,India,IN,IND,Bihār,,9837.0,1356316787
42026,Chandankiāri,Chandankiari,23.5781,86.3598,India,IN,IND,West Bengal,,9836.0,1356084280
42031,Karghar,Karghar,25.1267,83.9274,India,IN,IND,Bihār,,9835.0,1356462654
42043,Iraiyūr,Iraiyur,11.7834,79.197,India,IN,IND,Tamil Nādu,,9831.0,1356426034
42044,Pushpattūr,Pushpattur,10.5438,77.41,India,IN,IND,Tamil Nādu,,9831.0,1356171131
42045,Terku Narippaiyūr,Terku Narippaiyur,9.1167,78.4188,India,IN,IND,Tamil Nādu,,9831.0,1356233103
42046,Bīrpur Bārāpatti Pindraun,Birpur Barapatti Pindraun,26.5475,86.3898,India,IN,IND,Bihār,,9831.0,1356692198
42050,Kodivalasa,Kodivalasa,13.2547,79.4249,India,IN,IND,Tamil Nādu,,9830.0,1356546738
42056,Gangāpur Athar,Gangapur Athar,25.8214,85.7123,India,IN,IND,Bihār,,9827.0,1356935991
42060,Pādarti,Padarti,15.469,80.183,India,IN,IND,Andhra Pradesh,,9826.0,1356468708
42061,Nisarpur,Nisarpur,22.1088,74.8078,India,IN,IND,Madhya Pradesh,,9826.0,1356162861
42063,Kusugal,Kusugal,15.3667,75.2167,India,IN,IND,Karnātaka,,9825.0,1356568466
42068,Pithaura,Pithaura,26.262,87.0983,India,IN,IND,Bihār,,9822.0,1356449995
42069,Baragaon,Baragaon,25.1348,85.432,India,IN,IND,Bihār,,9822.0,1356907977
42072,Nāgulapādu,Nagulapadu,16.0634,80.3395,India,IN,IND,Andhra Pradesh,,9820.0,1356015000
42073,Amjhār,Amjhar,25.0641,84.5591,India,IN,IND,Bihār,,9820.0,1356386670
42080,Indūrti,Indurti,18.2233,79.1355,India,IN,IND,Telangāna,,9816.0,1356073625
42083,Gorha,Gorha,26.2267,86.9349,India,IN,IND,Bihār,,9815.0,1356053028
42096,Chuhal,Chuhal,31.595,75.9684,India,IN,IND,Punjab,,9811.0,1356942609
42103,Aurāhi,Aurahi,26.0355,86.7467,India,IN,IND,Bihār,,9808.0,1356259978
42104,Basāpatna,Basapatna,15.4302,76.4869,India,IN,IND,Karnātaka,,9808.0,1356001903
42105,Pasupatikovil,Pasupatikovil,10.8893,79.1795,India,IN,IND,Tamil Nādu,,9808.0,1356173632
42109,Nūrpur,Nurpur,32.3,75.9,India,IN,IND,Himāchal Pradesh,,9807.0,1356076128
42110,Kalas,Kalas,15.0981,75.4067,India,IN,IND,Karnātaka,,9807.0,1356171994
42120,Pālkot,Palkot,22.8748,84.6433,India,IN,IND,Jhārkhand,,9804.0,1356093714
42123,Dumri,Dumri,25.735,84.8762,India,IN,IND,Bihār,,9803.0,1356794728
42124,Gangaur,Gangaur,26.5666,85.8821,India,IN,IND,Bihār,,9803.0,1356943915
42125,Sorab,Sorab,14.3814,75.0918,India,IN,IND,Karnātaka,,9803.0,1356932920
42127,Kinhālu,Kinhalu,15.4431,76.1397,India,IN,IND,Karnātaka,,9802.0,1356502789
42128,Kalyānpur,Kalyanpur,26.4802,84.1789,India,IN,IND,Bihār,,9802.0,1356695468
42129,Paravāda,Paravada,17.6283,83.0793,India,IN,IND,Andhra Pradesh,,9802.0,1356382983
42132,Kīl Vālūr,Kil Valur,10.7659,79.7419,India,IN,IND,Tamil Nādu,,9801.0,1356091652
42133,Keshwāri,Keshwari,24.1878,85.8411,India,IN,IND,Jhārkhand,,9801.0,1356254588
42140,Mānushmuria,Manushmuria,22.2808,86.7386,India,IN,IND,Jhārkhand,,9800.0,1356026606
42146,Velpūru,Velpuru,16.1775,80.7425,India,IN,IND,Andhra Pradesh,,9796.0,1356294147
42150,Sukhsena,Sukhsena,25.6881,87.1194,India,IN,IND,Bihār,,9795.0,1356158778
42157,Silvārpatti,Silvarpatti,10.4473,77.9086,India,IN,IND,Tamil Nādu,,9793.0,1356246139
42158,Khathjari,Khathjari,24.7046,81.9891,India,IN,IND,Madhya Pradesh,,9793.0,1356555426
42166,Veppattūr,Veppattur,11.0154,79.4344,India,IN,IND,Tamil Nādu,,9790.0,1356171527
42180,Chak Thāt,Chak That,25.7347,86.034,India,IN,IND,Bihār,,9787.0,1356871109
42181,Bāg,Bag,22.359,74.7905,India,IN,IND,Madhya Pradesh,,9787.0,1356915210
42186,Bamora,Bamora,24.0554,78.0893,India,IN,IND,Madhya Pradesh,,9785.0,1356480906
42193,Kotli Ablu,Kotli Ablu,30.3504,74.7868,India,IN,IND,Punjab,,9783.0,1356070767
42195,Jhitkahiyā,Jhitkahiya,26.786,84.8858,India,IN,IND,Bihār,,9782.0,1356940760
42198,Alagarai,Alagarai,10.9826,78.3891,India,IN,IND,Tamil Nādu,,9781.0,1356223718
42199,Koini,Koini,26.4226,84.5147,India,IN,IND,Bihār,,9781.0,1356417149
42209,Charne,Charne,26.1185,87.0754,India,IN,IND,Bihār,,9777.0,1356661444
42210,Gangania,Gangania,25.2395,86.6536,India,IN,IND,Bihār,,9777.0,1356672685
42215,Muddanūru,Muddanuru,14.6667,78.4,India,IN,IND,Andhra Pradesh,,9775.0,1356315811
42218,Nallamadu,Nallamadu,16.8802,81.3549,India,IN,IND,Andhra Pradesh,,9774.0,1356005363
42219,Rāmnagar Bankat,Ramnagar Bankat,26.7595,84.6122,India,IN,IND,Bihār,,9774.0,1356143200
42220,Jalālpur,Jalalpur,26.0433,84.5041,India,IN,IND,Bihār,,9773.0,1356153368
42221,Semri,Semri,25.6246,85.7672,India,IN,IND,Bihār,,9773.0,1356581496
42230,Manalūrpettai,Manalurpettai,12.0079,79.0918,India,IN,IND,Tamil Nādu,,9769.0,1356810810
42233,Pakri,Pakri,25.5876,85.158,India,IN,IND,Bihār,,9768.0,1356095543
42234,Vālāntaravai,Valantaravai,9.339,78.8871,India,IN,IND,Tamil Nādu,,9768.0,1356805252
42238,Perket,Perket,18.7942,78.3068,India,IN,IND,Telangāna,,9764.0,1356618521
42239,Karankot,Karankot,17.2866,77.5644,India,IN,IND,Telangāna,,9764.0,1356640136
42246,Mahīnāthpur,Mahinathpur,26.6554,86.0674,India,IN,IND,Bihār,,9761.0,1356035553
42256,Kanchanpur,Kanchanpur,24.6096,84.2361,India,IN,IND,Bihār,,9758.0,1356197058
42257,Jaisinghnagar,Jaisinghnagar,23.6858,81.3909,India,IN,IND,Madhya Pradesh,,9758.0,1356232050
42258,Kāttāgaram,Kattagaram,12.411,78.3153,India,IN,IND,Tamil Nādu,,9758.0,1356744302
42260,Gangūru,Ganguru,16.475,80.7411,India,IN,IND,Andhra Pradesh,,9757.0,1356095742
42261,Salkhua,Salkhua,25.6677,86.6002,India,IN,IND,Bihār,,9757.0,1356763766
42267,Erravaram,Erravaram,17.5458,82.8433,India,IN,IND,Andhra Pradesh,,9754.0,1356358551
42268,Aramangalam,Aramangalam,11.5843,76.0001,India,IN,IND,Kerala,,9754.0,1356031127
42269,Kolnūr,Kolnur,18.5095,79.426,India,IN,IND,Telangāna,,9754.0,1356969014
42275,Dhamsāin,Dhamsain,26.0938,86.2541,India,IN,IND,Bihār,,9752.0,1356042628
42284,Chegurumomadi,Chegurumomadi,18.2361,79.1974,India,IN,IND,Telangāna,,9750.0,1356510607
42285,Jagatpur,Jagatpur,26.3738,86.0509,India,IN,IND,Bihār,,9750.0,1356158599
42289,Sātulūru,Satuluru,16.2541,80.1214,India,IN,IND,Andhra Pradesh,,9749.0,1356993991
42290,Shāhganj,Shahganj,22.8467,77.798,India,IN,IND,Madhya Pradesh,,9749.0,1356353440
42302,Urlāha,Urlaha,25.744,87.0929,India,IN,IND,Bihār,,9745.0,1356063015
42306,Undavalli,Undavalli,16.4957,80.58,India,IN,IND,Andhra Pradesh,,9743.0,1356008070
42307,Dhanwāda,Dhanwada,16.65,77.6667,India,IN,IND,Telangāna,,9743.0,1356703437
42313,Sirdala,Sirdala,24.6559,85.4092,India,IN,IND,Bihār,,9741.0,1356357119
42314,Hunasamaranhalli,Hunasamaranhalli,13.1435,77.62,India,IN,IND,Karnātaka,,9741.0,1356150700
42328,Chausa,Chausa,25.5149,83.897,India,IN,IND,Bihār,,9738.0,1356021388
42329,Murungattoluvu,Murungattoluvu,11.1651,77.6411,India,IN,IND,Tamil Nādu,,9738.0,1356164776
42333,Ghusiya,Ghusiya,25.1832,84.2486,India,IN,IND,Bihār,,9736.0,1356612578
42334,Motīpur,Motipur,25.8159,86.014,India,IN,IND,Bihār,,9736.0,1356349446
42337,Semmarikulan,Semmarikulan,8.4815,77.9972,India,IN,IND,Tamil Nādu,,9733.0,1356215719
42342,Kaithinia,Kaithinia,26.2317,86.2817,India,IN,IND,Bihār,,9731.0,1356861595
42351,Rangasamudram,Rangasamudram,13.714,78.2645,India,IN,IND,Andhra Pradesh,,9727.0,1356087301
42356,Kusumha,Kusumha,25.1859,85.9234,India,IN,IND,Bihār,,9725.0,1356358917
42357,Hadiāya,Hadiaya,30.3413,75.5117,India,IN,IND,Punjab,,9725.0,1356571025
42361,Atlapadu,Atlapadu,16.8877,81.6772,India,IN,IND,Andhra Pradesh,,9723.0,1356405036
42362,Rāmpur,Rampur,25.8864,86.9547,India,IN,IND,Bihār,,9723.0,1356702357
42370,Karattuppālaiyam,Karattuppalaiyam,11.4402,77.3575,India,IN,IND,Tamil Nādu,,9719.0,1356163759
42371,Elambalūr,Elambalur,11.2669,78.8816,India,IN,IND,Tamil Nādu,,9719.0,1356251515
42379,Bareh,Bareh,26.6786,78.1887,India,IN,IND,Madhya Pradesh,,9716.0,1356951273
42380,Kakkat,Kakkat,12.1998,75.2024,India,IN,IND,Kerala,,9716.0,1356054856
42381,Tivim,Tivim,15.6,73.8,India,IN,IND,Goa,,9716.0,1356138796
42383,Mahuver,Mahuver,21.0081,72.8681,India,IN,IND,Gujarāt,,9715.0,1356010410
42388,Tellār,Tellar,12.4011,79.553,India,IN,IND,Tamil Nādu,,9713.0,1356127154
42400,Haraiyā,Haraiya,27.09,85.09,India,IN,IND,Bihār,,9710.0,1356659915
42404,Kottampatti,Kottampatti,10.6705,77.0194,India,IN,IND,Tamil Nādu,,9709.0,1356170390
42405,Sundarapāndiyam,Sundarapandiyam,9.6127,77.6738,India,IN,IND,Tamil Nādu,,9709.0,1356218421
42409,Lāpangā,Lapanga,23.6333,85.377,India,IN,IND,Jhārkhand,,9708.0,1356189882
42417,Tiruvengadam,Tiruvengadam,9.2586,77.6748,India,IN,IND,Tamil Nādu,,9705.0,1356289004
42420,Periyapuliyūr,Periyapuliyur,11.4296,77.6309,India,IN,IND,Tamil Nādu,,9704.0,1356167822
42421,Kannāndahalli,Kannandahalli,12.4164,78.3803,India,IN,IND,Tamil Nādu,,9704.0,1356099078
42422,Vanipenta,Vanipenta,14.7906,78.7805,India,IN,IND,Andhra Pradesh,,9704.0,1356367532
42426,Punnavalli,Punnavalli,16.4062,80.401,India,IN,IND,Andhra Pradesh,,9703.0,1356542997
42427,Belsara,Belsara,26.0152,87.2023,India,IN,IND,Bihār,,9703.0,1356723054
42428,Bararam,Bararam,26.1572,84.3627,India,IN,IND,Bihār,,9703.0,1356051379
42429,Rāmpura,Rampura,14.881,76.7814,India,IN,IND,Karnātaka,,9703.0,1356066693
42433,Pipra Dewās,Pipra Dewas,25.4636,86.0236,India,IN,IND,Bihār,,9702.0,1356942595
42434,Madhubani,Madhubani,27.0001,84.104,India,IN,IND,Bihār,,9702.0,1356306845
42435,Āttūrkuppam,Atturkuppam,12.6,78.5423,India,IN,IND,Tamil Nādu,,9702.0,1356958556
42443,Wadgira,Wadgira,16.5858,77.098,India,IN,IND,Karnātaka,,9700.0,1356118062
